,text,label
1920,"News: TRMM Sees Rain from Hurricanes Fall Around the World Since rain and freshwater flooding are the number one causes of death from hurricanes in the United States over the last 30 years, better understanding of these storms is vital for insuring public safety.",3
1921,"Desert hospitality, honor, and the war outside the door One Najaf family's shifting view of the fierce fighting that surrounds them.",0
1922,"Marked men with no place to hide The Honduran government's crackdown on street gangs has been swift, severe, and apparently successful.",0
1923,"Greek baseball team, made in the USA Success at the Games could boost the popularity of a sport unfamiliar to Greeks.",0
1924,"Tired of post-9/11 hassles, Arab tourists head east Saudi visitors to Malaysia were up 53 percent in 2004.",0
1925,"Sun-shy female commuters fuel an Asian fad Part hat, part mask, part visor, it's a new piece of bicycle headgear.",0
1926,"Nepal braced for rebel 'blockade' Nepalese forces are on alert ahead a deadline set by rebels, who have threatened to blockade the capital.",0
1927,"J.C. Penney Posts Profit, Sales Strong  NEW YORK (Reuters) - Department store operator J.C. Penney  Co. Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JCP.N target=/stocks/quickinfo/fullquote""&gt;JCP.N&lt;/A&gt; on Tuesday posted a quarterly operating  profit, reversing a year-earlier loss, on inventory controls  and strong sales of jeans, home furnishings and career clothes.",2
1928,"Treasuries, Oil Up, Inflation in Check  NEW YORK (Reuters) - Treasury debt prices rallied on  Tuesday, dragging yields to four-month lows as July inflation  figures proved subdued and soaring oil prices pointed to slower  U.S. consumer spending down the line.",2
1929,"Windows XP Security Update Delayed (AP) AP - Microsoft Corp. has delayed automated distribution of a major security upgrade to its Windows XP Professional operating system, citing a desire to give companies more time to test it.",3
1930,Network Solutions is Pathetic \\We have a few domains hosted on Network Solutions.  For one reason or another we\were in a hurry and just used NetSol as our registrar.  BIG mistake!\\They are one *pathetic* organization!\\They are a DNS company.  That's what they DO!  Their DNS admin only allows 10\IPs. Of course they don't tell you this when you signup.  You only find out that\the UI doesn't allow for additional IPs until try to add them.\\To add insult to injury when you try to move AWAY from NetSol by changing your\primary and secondary they drop your IP configuration immediately.  You're just\out of luck if there are clients which have cached your primary and secondary\DNS servers.\,3
1931,Eagles Defensive End Kalu Out for Year (AP) AP - Defensive end N.D. Kalu will miss the season after tearing the anterior cruciate ligament in his right knee during in Tuesday's practice.,1
1932,US NBA stars pushed to the brink before edging Greece (AFP) AFP - Allen Iverson scored 17 points despite a fractured right thumb and the reeling United States team was pushed to the brink before beating Greece 77-71 in an Olympic preliminary round basketball game.,1
1933,"A Big Perk for 84 Lumber Golfers (AP) AP - David Toms was going through his PGA Tour schedule for the remainder of the year when he mentioned the 84 Lumber Classic, which is squeezed between the Ryder Cup and a World Golf Championship in Ireland.",1
1934,"Blast in Gaza House Kills at Least Two (AP) AP - An explosion in a house in Gaza City early Wednesday killed at least two people, Palestinian witnesses said. It was not immediately known what caused the blast.",0
1935,"Blast in Gaza Home of Hamas Man Kills 4 - Medics  GAZA (Reuters) - An explosion tore through the home of a  senior Hamas militant in Gaza on Wednesday, killing at least  four people and wounding him and about a dozen other  Palestinians, medics said.",0
1936,"Sudan Says More Police to Shield Darfur Refugees  ABUJA, Nigeria (Reuters) - Sudan plans to double the number  of police in Darfur to 20,000, the country's foreign minister  said on Tuesday in the face of fresh reports that marauding  Arab militiamen were still preying on stricken refugees.",0
1937,"Report: Japan, Russia to Lose Population WASHINGTON - Japan, Germany and many other large industrialized countries face long-term population slowdowns or declines as more young adults have fewer children or delay child-rearing, demographers say.    While the world's population is expected to increase by almost 50 percent by 2050, Japan could lose 20 percent of its population over the next half-century, according to data released Tuesday by the private Population Reference Bureau...",0
1938,"Thrilling Relay Win Gets Phelps Third Gold ATHENS, Greece - Now this was a duel in the pool. With Michael Phelps leading off Tuesday night, the United States bested its rival from Down Under in the most thrilling race of the Athens Games...",0
1939,"Microsoft Updates Its IBM Connectivity Server On Tuesday, Microsoft unveiled the 2004 version of its Host Integration Server (HIS) product, which is designed to integrate IBM mainframes and servers with Windows systems. ",3
1940,Official backs Scrafton #39;s version A former federal official has backed Mike Scrafton #39;s story that he told John Howard three days before the 2001 election that the children overboard story was wrong. ,0
1941,"Japan Turns to 'Dream Team' to Restore Baseball Pride  ATHENS (Reuters) - Japan's own baseball ""Dream Team""  hammered arch-rivals Cuba 6-3 and set themselves up as  favorites for gold in the Athens Olympics Tuesday.",1
1942,"After the Bell-Applied Materials rises after earnings NEW YORK, Aug 17 (Reuters) - Shares of Applied Materials Inc. (AMAT.O: Quote, Profile, Research) , the largest maker of chip-making tools, rose after the bell on Tuesday after the company said healthy spending on new semiconductor factories more than ...",2
1943,"Alcoa closing Ohio plant, cutting 140 jobs Alcoa Inc. will close an automotive components factory in Ohio and lay off its staff in a bid to cut excess capacity, the Pittsburgh-based company said Tuesday. ",2
1944,"Berkshire Takes Stake in Pier 1 Fellow Fool Alyce Lomax and I need to debate Pier 1 Imports (NYSE: PIR). Between Alyce covering the company warnings and me advising not to jump off the pier, there has been little good news to report. Is Pier 1 ready to get ...",2
1945,"Microsoft delays security update for Windows XP Professional REDMOND, Wash. -- Microsoft has delayed distribution of a security update for users of its Windows XP Professional operating system to give some companies more time to test it, the software company said Tuesday. ",3
1946,"Microsoft Updates Its IBM Connectivity Server Microsoft on Tuesday unveiled the 2004 version of its Host Integration Server (HIS) product, which is designed to integrate IBM mainframes and servers with Windows systems. ",3
1947,"Motorola rolls out database management software AUGUST 17, 2004 (COMPUTERWORLD) - Motorola Inc. announced today it has completed the second phase of a four-phase rollout of information life-cycle management (ILM) software that cut its production database size by as much as 50 in some business ...",3
1948,"Greek Soccer Out of Olympic Running The recently crowned European Champions are out of the running for a medal in men #39;s soccer. In the group rounds, Greece lost to Mexico 2:3 and watched as its favorite sons had to give up a chance for a gold to teams like Mali, South Korea, Iraq and ...",1
1949,Kalu out for the year with torn ACL Defensive end ND Kalu will miss the season after tearing the anterior cruciate ligament in his right knee during in Tuesday #39;s practice. ,1
1950,"Google IPO Paper Not Declared Effective (Reuters) Reuters - The U.S. Securities and Exchange\Commission did not declare effective Google Inc.'s registration\statement for its multibillion-dollar initial public offering\by the close of the agency's business day on Tuesday, an SEC\official said.",2
1951,"SEC Delays Google Stock Offering Google Inc.'s long-awaited initial stock sale, which appeared imminent Tuesday, has been delayed while the company awaits final approval of its paperwork by the Securities and Exchange Commission. &lt;FONT face=""verdana,MS Sans Serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;B&gt;-Associated Press&lt;/B&gt;&lt;/FONT&gt;",3
1952,Britain scratching about for medals (AFP) AFP - Britain were neck and neck with Olympic minnows Slovakia and Zimbabwe and desperately hoping for an elusive gold medal later in the week.,0
1953,"Mobile Homes a Danger in Hurricane Zones, Owners Say PUNTA GORDA, Fla. (Reuters) - Rita Weston survived Hurricane Charley huddled under a mattress with her husband and mother in a mobile home she bought 35 years ago. But before the storm passed, the home was reduced to scrap wood and metal. ",2
1954,"Alcoa to Close Ohio Plant, Cut 140 Jobs Aluminum producer Alcoa Inc. said Tuesday it is closing its Northwood, Ohio, automotive components factory by year-end to trim excess capacity, which will impact about 140 employees. ",2
1955,Cendant breaks off mortgage unit talks The real estate and travel company says it will continue to look for a buyer of its mortgage business. ,2
